0	0	624	624	1
2	260	220	bubble 0
5	500 100 jumper 0
6	500 400 chest
6	532 400 chest
6	564 400 chest
3   500	500 sensor 0
3   400	500 sensor 1
2	300	300	red_knight_soldier 2
2	300	300	red_knight_soldier 2
2	300	300	red_knight_soldier 2
2	300	300	red_knight_soldier 2
1	304	164	black_stone	3
1	320	164	black_stone	3
1	336	164	black_stone	3
1	352	164	black_stone	3
1	368	164	black_stone	3
0	100	100	rupee_green
0	116	100	rupee_green
0	132	100	rupee_green
0	180	116	rupee_red
0	196	116	rupee_red
0	212	116	rupee_red
0	238	116	rupee_red
0	254	116	rupee_red
0	180	148	rupee_blue
0	196	148	rupee_blue
0	212	148	rupee_blue
0	238	148	rupee_blue
0	254	148	rupee_blue
4	0	0	16	16	90
4	0	16	16	16	90
4	0	32	16	16	90
4	0	48	16	16	90
4	0	64	16	16	90
4	0	80	16	16	90
4	0	96	16	16	90
4	0	112	16	16	90
4	0	128	16	16	90
4	0	144	16	16	90
4	0	160	16	16	90
4	0	176	16	16	90
4	0	192	16	16	90
4	0	208	16	16	90
4	0	224	16	16	90
4	0	240	16	16	90
4	0	256	16	16	90
4	0	272	16	16	90
4	0	288	16	16	90
4	0	304	16	16	90
4	0	320	16	16	90
4	0	336	16	16	90
4	0	352	16	16	90
4	0	368	16	16	90
4	0	384	16	16	90
4	0	400	16	16	90
4	0	416	16	16	90
4	0	432	16	16	90
4	0	448	16	16	90
4	0	464	16	16	90
4	0	480	16	16	90
4	0	496	16	16	90
4	0	512	16	16	90
4	0	528	16	16	90
4	0	544	16	16	90
4	0	560	16	16	90
4	0	576	16	16	90
4	0	592	16	16	90
4	0	608	16	16	90
4	0	624	16	16	90
4	16	0	16	16	90
4	16	16	16	16	90
4	16	32	16	16	90
4	16	48	16	16	90
4	16	64	16	16	90
4	16	80	16	16	90
4	16	96	16	16	90
4	16	112	16	16	90
4	16	128	16	16	90
4	16	144	16	16	90
4	16	160	16	16	90
4	16	176	16	16	90
4	16	192	16	16	90
4	16	208	16	16	90
4	16	224	16	16	90
4	16	240	16	16	90
4	16	256	16	16	90
4	16	272	16	16	90
4	16	288	16	16	90
4	16	304	16	16	90
4	16	320	16	16	90
4	16	336	16	16	90
4	16	352	16	16	90
4	16	368	16	16	90
4	16	384	16	16	90
4	16	400	16	16	90
4	16	416	16	16	90
4	16	432	16	16	90
4	16	448	16	16	90
4	16	464	16	16	90
4	16	480	16	16	90
4	16	496	16	16	90
4	16	512	16	16	90
4	16	528	16	16	90
4	16	544	16	16	90
4	16	560	16	16	90
4	16	576	16	16	90
4	16	592	16	16	90
4	16	608	16	16	90
4	16	624	16	16	90
4	32	0	16	16	90
4	32	16	16	16	90
4	32	32	16	16	90
4	32	48	16	16	90
4	32	64	16	16	90
4	32	80	16	16	90
4	32	96	16	16	90
4	32	112	16	16	90
4	32	128	16	16	90
4	32	144	16	16	90
4	32	160	16	16	90
4	32	176	16	16	90
4	32	192	16	16	90
4	32	208	16	16	90
4	32	224	16	16	90
4	32	240	16	16	90
4	32	256	16	16	90
4	32	272	16	16	90
4	32	288	16	16	90
4	32	304	16	16	90
4	32	320	16	16	90
4	32	336	16	16	90
4	32	352	16	16	90
4	32	368	16	16	90
4	32	384	16	16	90
4	32	400	16	16	90
4	32	416	16	16	90
4	32	432	16	16	90
4	32	448	16	16	90
4	32	464	16	16	90
4	32	480	16	16	90
4	32	496	16	16	90
4	32	512	16	16	90
4	32	528	16	16	90
4	32	544	16	16	90
4	32	560	16	16	90
4	32	576	16	16	90
4	32	592	16	16	90
4	32	608	16	16	90
4	32	624	16	16	90
4	48	0	16	16	90
4	48	16	16	16	90
4	48	32	16	16	90
4	48	48	16	16	90
4	48	64	16	16	90
4	48	80	16	16	90
4	48	96	16	16	90
4	48	112	16	16	90
4	48	128	16	16	90
4	48	144	16	16	90
4	48	160	16	16	90
4	48	176	16	16	90
4	48	192	16	16	90
4	48	208	16	16	90
4	48	224	16	16	90
4	48	240	16	16	90
4	48	256	16	16	90
4	48	272	16	16	90
4	48	288	16	16	90
4	48	304	16	16	90
4	48	320	16	16	90
4	48	336	16	16	90
4	48	352	16	16	90
4	48	368	16	16	90
4	48	384	16	16	90
4	48	400	16	16	90
4	48	416	16	16	90
4	48	432	16	16	90
4	48	448	16	16	90
4	48	464	16	16	90
4	48	480	16	16	90
4	48	496	16	16	90
4	48	512	16	16	90
4	48	528	16	16	90
4	48	544	16	16	90
4	48	560	16	16	90
4	48	576	16	16	90
4	48	592	16	16	90
4	48	608	16	16	90
4	48	624	16	16	90
4	64	0	16	16	90
4	64	16	16	16	90
4	64	32	16	16	90
4	64	48	16	16	90
4	64	64	16	16	90
4	64	80	16	16	90
4	64	96	16	16	90
4	64	112	16	16	90
4	64	128	16	16	90
4	64	144	16	16	90
4	64	160	16	16	90
4	64	176	16	16	90
4	64	192	16	16	90
4	64	208	16	16	90
4	64	224	16	16	90
4	64	240	16	16	90
4	64	256	16	16	90
4	64	272	16	16	90
4	64	288	16	16	90
4	64	304	16	16	90
4	64	320	16	16	90
4	64	336	16	16	90
4	64	352	16	16	90
4	64	368	16	16	90
4	64	384	16	16	90
4	64	400	16	16	90
4	64	416	16	16	90
4	64	432	16	16	90
4	64	448	16	16	90
4	64	464	16	16	90
4	64	480	16	16	90
4	64	496	16	16	90
4	64	512	16	16	90
4	64	528	16	16	90
4	64	544	16	16	90
4	64	560	16	16	90
4	64	576	16	16	90
4	64	592	16	16	90
4	64	608	16	16	90
4	64	624	16	16	90
4	80	0	16	16	90
4	80	16	16	16	90
4	80	32	16	16	90
4	80	48	16	16	90
4	80	64	16	16	90
4	80	80	16	16	90
4	80	96	16	16	90
4	80	112	16	16	90
4	80	128	16	16	90
4	80	144	16	16	90
4	80	160	16	16	90
4	80	176	16	16	90
4	80	192	16	16	90
4	80	208	16	16	90
4	80	224	16	16	90
4	80	240	16	16	90
4	80	256	16	16	90
4	80	272	16	16	90
4	80	288	16	16	90
4	80	304	16	16	90
4	80	320	16	16	90
4	80	336	16	16	90
4	80	352	16	16	90
4	80	368	16	16	90
4	80	384	16	16	90
4	80	400	16	16	90
4	80	416	16	16	90
4	80	432	16	16	90
4	80	448	16	16	90
4	80	464	16	16	90
4	80	480	16	16	90
4	80	496	16	16	90
4	80	512	16	16	90
4	80	528	16	16	90
4	80	544	16	16	90
4	80	560	16	16	90
4	80	576	16	16	90
4	80	592	16	16	90
4	80	608	16	16	90
4	80	624	16	16	90
4	96	0	16	16	90
4	96	16	16	16	90
4	96	32	16	16	90
4	96	48	16	16	90
4	96	64	16	16	90
4	96	80	16	16	90
4	96	96	16	16	90
4	96	112	16	16	90
4	96	128	16	16	90
4	96	144	16	16	90
4	96	160	16	16	90
4	96	176	16	16	90
4	96	192	16	16	90
4	96	208	16	16	90
4	96	224	16	16	90
4	96	240	16	16	90
4	96	256	16	16	90
4	96	272	16	16	90
4	96	288	16	16	90
4	96	304	16	16	90
4	96	320	16	16	90
4	96	336	16	16	90
4	96	352	16	16	90
4	96	368	16	16	90
4	96	384	16	16	90
4	96	400	16	16	90
4	96	416	16	16	90
4	96	432	16	16	90
4	96	448	16	16	90
4	96	464	16	16	90
4	96	480	16	16	90
4	96	496	16	16	90
4	96	512	16	16	90
4	96	528	16	16	90
4	96	544	16	16	90
4	96	560	16	16	90
4	96	576	16	16	90
4	96	592	16	16	90
4	96	608	16	16	90
4	96	624	16	16	90
4	112	0	16	16	90
4	112	16	16	16	90
4	112	32	16	16	90
4	112	48	16	16	90
4	112	64	16	16	90
4	112	80	16	16	90
4	112	96	16	16	90
4	112	112	16	16	90
4	112	128	16	16	90
4	112	144	16	16	90
4	112	160	16	16	90
4	112	176	16	16	90
4	112	192	16	16	90
4	112	208	16	16	90
4	112	224	16	16	90
4	112	240	16	16	90
4	112	256	16	16	90
4	112	272	16	16	90
4	112	288	16	16	90
4	112	304	16	16	90
4	112	320	16	16	90
4	112	336	16	16	90
4	112	352	16	16	90
4	112	368	16	16	90
4	112	384	16	16	90
4	112	400	16	16	90
4	112	416	16	16	90
4	112	432	16	16	90
4	112	448	16	16	90
4	112	464	16	16	90
4	112	480	16	16	90
4	112	496	16	16	90
4	112	512	16	16	90
4	112	528	16	16	90
4	112	544	16	16	90
4	112	560	16	16	90
4	112	576	16	16	90
4	112	592	16	16	90
4	112	608	16	16	90
4	112	624	16	16	90
4	128	0	16	16	90
4	128	16	16	16	90
4	128	32	16	16	90
4	128	48	16	16	90
4	128	64	16	16	90
4	128	80	16	16	90
4	128	96	16	16	90
4	128	112	16	16	90
4	128	128	16	16	90
4	128	144	16	16	90
4	128	160	16	16	90
4	128	176	16	16	90
4	128	192	16	16	90
4	128	208	16	16	90
4	128	224	16	16	90
4	128	240	16	16	90
4	128	256	16	16	90
4	128	272	16	16	90
4	128	288	16	16	90
4	128	304	16	16	90
4	128	320	16	16	90
4	128	336	16	16	90
4	128	352	16	16	90
4	128	368	16	16	90
4	128	384	16	16	90
4	128	400	16	16	90
4	128	416	16	16	90
4	128	432	16	16	90
4	128	448	16	16	90
4	128	464	16	16	90
4	128	480	16	16	90
4	128	496	16	16	90
4	128	512	16	16	90
4	128	528	16	16	90
4	128	544	16	16	90
4	128	560	16	16	90
4	128	576	16	16	90
4	128	592	16	16	90
4	128	608	16	16	90
4	128	624	16	16	90
4	144	0	16	16	90
4	144	16	16	16	90
4	144	32	16	16	90
4	144	48	16	16	90
4	144	64	16	16	90
4	144	80	16	16	90
4	144	96	16	16	90
4	144	112	16	16	90
4	144	128	16	16	90
4	144	144	16	16	90
4	144	160	16	16	90
4	144	176	16	16	90
4	144	192	16	16	90
4	144	208	16	16	90
4	144	224	16	16	90
4	144	240	16	16	90
4	144	256	16	16	90
4	144	272	16	16	90
4	144	288	16	16	90
4	144	304	16	16	90
4	144	320	16	16	90
4	144	336	16	16	90
4	144	352	16	16	90
4	144	368	16	16	90
4	144	384	16	16	90
4	144	400	16	16	90
4	144	416	16	16	90
4	144	432	16	16	90
4	144	448	16	16	90
4	144	464	16	16	90
4	144	480	16	16	90
4	144	496	16	16	90
4	144	512	16	16	90
4	144	528	16	16	90
4	144	544	16	16	90
4	144	560	16	16	90
4	144	576	16	16	90
4	144	592	16	16	90
4	144	608	16	16	90
4	144	624	16	16	90
4	160	0	16	16	90
4	160	16	16	16	90
4	160	32	16	16	90
4	160	48	16	16	90
4	160	64	16	16	90
4	160	80	16	16	90
4	160	96	16	16	90
4	160	112	16	16	90
4	160	128	16	16	90
4	160	144	16	16	90
4	160	160	16	16	90
4	160	176	16	16	90
4	160	192	16	16	90
4	160	208	16	16	90
4	160	224	16	16	90
4	160	240	16	16	90
4	160	256	16	16	90
4	160	272	16	16	90
4	160	288	16	16	90
4	160	304	16	16	90
4	160	320	16	16	90
4	160	336	16	16	90
4	160	352	16	16	90
4	160	368	16	16	90
4	160	384	16	16	90
4	160	400	16	16	90
4	160	416	16	16	90
4	160	432	16	16	90
4	160	448	16	16	90
4	160	464	16	16	90
4	160	480	16	16	90
4	160	496	16	16	90
4	160	512	16	16	90
4	160	528	16	16	90
4	160	544	16	16	90
4	160	560	16	16	90
4	160	576	16	16	90
4	160	592	16	16	90
4	160	608	16	16	90
4	160	624	16	16	90
4	176	0	16	16	90
4	176	16	16	16	90
4	176	32	16	16	90
4	176	48	16	16	90
4	176	64	16	16	90
4	176	80	16	16	90
4	176	96	16	16	90
4	176	112	16	16	90
4	176	128	16	16	90
4	176	144	16	16	90
4	176	160	16	16	90
4	176	176	16	16	90
4	176	192	16	16	90
4	176	208	16	16	90
4	176	224	16	16	90
4	176	240	16	16	90
4	176	256	16	16	90
4	176	272	16	16	90
4	176	288	16	16	90
4	176	304	16	16	90
4	176	320	16	16	90
4	176	336	16	16	90
4	176	352	16	16	90
4	176	368	16	16	90
4	176	384	16	16	90
4	176	400	16	16	90
4	176	416	16	16	90
4	176	432	16	16	90
4	176	448	16	16	90
4	176	464	16	16	90
4	176	480	16	16	90
4	176	496	16	16	90
4	176	512	16	16	90
4	176	528	16	16	90
4	176	544	16	16	90
4	176	560	16	16	90
4	176	576	16	16	90
4	176	592	16	16	90
4	176	608	16	16	90
4	176	624	16	16	90
4	192	0	16	16	90
4	192	16	16	16	90
4	192	32	16	16	90
4	192	48	16	16	90
4	192	64	16	16	90
4	192	80	16	16	90
4	192	96	16	16	90
4	192	112	16	16	90
4	192	128	16	16	90
4	192	144	16	16	90
4	192	160	16	16	90
4	192	176	16	16	90
4	192	192	16	16	90
4	192	208	16	16	90
4	192	224	16	16	90
4	192	240	16	16	90
4	192	256	16	16	90
4	192	272	16	16	90
4	192	288	16	16	90
4	192	304	16	16	90
4	192	320	16	16	90
4	192	336	16	16	90
4	192	352	16	16	90
4	192	368	16	16	90
4	192	384	16	16	90
